,review,projects,tenure,satisfaction,avg_hrs_month
7823,Top 30%,Top 20%,Top 40%,Bottom 20%,Top 30%
7824,Bottom 40%,Bottom 40%,Top 20%,Bottom 50%,Top 20%
7825,Bottom 40%,Bottom 40%,Top 5%,Bottom 30%,Top 5%
7826,Top 40%,Bottom 40%,Bottom 40%,Bottom 30%,Bottom 50%
7827,Top 40%,Bottom 40%,Top 40%,Bottom 20%,Top 50%
7828,Bottom 50%,Top 20%,Top 40%,Bottom 20%,Top 30%
7829,Bottom 40%,Bottom 40%,Top 40%,Bottom 30%,Top 30%
7830,Bottom 20%,Top 20%,Bottom 40%,Bottom 30%,Bottom 50%
7831,Bottom 20%,Bottom 40%,Top 20%,Bottom 10%,Top 20%
7832,Bottom 20%,Bottom 5%,Top 10%,Bottom 50%,Top 10%
7833,Bottom 30%,Bottom 40%,Top 40%,Bottom 10%,Top 50%
7834,Bottom 5%,Top 20%,Top 5%,Top 40%,Top 5%
7835,Top 30%,Bottom 40%,Top 5%,Top 40%,Top 5%
7836,Bottom 40%,Top 20%,Top 40%,Bottom 10%,Top 40%
7837,Top 40%,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 40%
7838,Top 5%,Bottom 40%,Bottom 20%,Bottom 5%,Bottom 20%
7839,Bottom 10%,Top 20%,Top 40%,Bottom 40%,Top 40%
7840,Top 20%,Top 20%,Top 5%,Top 40%,Top 5%
7841,Bottom 40%,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 50%
7842,Bottom 20%,Top 20%,Top 40%,Bottom 10%,Top 40%
7843,Top 10%,Bottom 40%,Top 5%,Bottom 50%,Top 10%
7844,Top 30%,Bottom 5%,Top 5%,Top 30%,Top 5%
7845,Top 40%,Bottom 40%,Top 20%,Bottom 20%,Top 10%
7846,Top 40%,Bottom 40%,Top 20%,Bottom 40%,Top 20%
7847,Bottom 40%,Top 20%,Top 20%,Bottom 40%,Top 30%
7848,Top 20%,Bottom 30%,Top 10%,Bottom 30%,Top 10%
7849,Top 50%,Bottom 40%,Bottom 40%,Bottom 5%,Bottom 40%
7850,Top 30%,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 50%
7851,Bottom 20%,Bottom 40%,Top 5%,Bottom 40%,Top 5%
7852,Top 20%,Bottom 40%,Top 40%,Bottom 10%,Top 50%
7853,Top 30%,Top 10%,Top 40%,Bottom 10%,Top 50%
7854,Bottom 50%,Bottom 40%,Bottom 40%,Bottom 5%,Bottom 50%
7855,Bottom 30%,Bottom 40%,Top 40%,Bottom 20%,Top 40%
7856,Top 40%,Bottom 40%,Top 20%,Bottom 30%,Top 10%
7857,Top 40%,Top 20%,Top 5%,Top 20%,Top 5%
7858,Bottom 30%,Top 20%,Top 20%,Bottom 20%,Top 30%
7859,Top 50%,Bottom 40%,Top 40%,Bottom 20%,Top 40%
7860,Bottom 20%,Bottom 40%,Top 20%,Bottom 30%,Top 10%
7861,Top 30%,Bottom 40%,Top 5%,Top 40%,Top 5%
7862,Top 10%,Bottom 40%,Bottom 40%,Bottom 5%,Bottom 40%
7863,Bottom 5%,Bottom 40%,Top 5%,Top 40%,Top 5%
7864,Top 5%,Bottom 40%,Top 40%,Bottom 20%,Top 30%
7865,Bottom 10%,Top 20%,Top 40%,Bottom 10%,Top 40%
7866,Bottom 40%,Top 20%,Top 20%,Bottom 40%,Top 10%
7867,Bottom 20%,Top 10%,Top 5%,Top 30%,Top 5%
7868,Bottom 50%,Bottom 40%,Top 40%,Bottom 5%,Top 40%
7869,Bottom 30%,Top 20%,Top 5%,Top 40%,Top 5%
7870,Bottom 40%,Bottom 40%,Bottom 5%,Bottom 5%,Bottom 10%
7871,Top 30%,Bottom 40%,Bottom 40%,Bottom 5%,Bottom 30%
7872,Bottom 10%,Top 20%,Top 10%,Bottom 50%,Top 10%
7873,Bottom 20%,Top 20%,Top 5%,Top 40%,Top 5%
7874,Bottom 40%,Top 20%,Top 20%,Bottom 10%,Top 20%
7875,Bottom 50%,Top 20%,Top 5%,Top 40%,Top 5%
7876,Top 50%,Bottom 40%,Top 40%,Bottom 20%,Top 50%
7877,Top 5%,Bottom 40%,Top 40%,Bottom 10%,Top 50%
7878,Bottom 20%,Bottom 5%,Top 20%,Bottom 30%,Top 10%
7879,Top 30%,Top 20%,Top 5%,Top 50%,Top 5%
7880,Bottom 20%,Top 20%,Top 20%,Bottom 30%,Top 20%
7881,Bottom 40%,Top 20%,Top 40%,Bottom 30%,Top 40%
7882,Top 10%,Bottom 40%,Bottom 40%,Bottom 5%,Bottom 40%
7883,Bottom 5%,Bottom 40%,Top 20%,Bottom 40%,Top 10%
7884,Top 20%,Bottom 30%,Top 5%,Bottom 40%,Top 5%
7885,Bottom 10%,Bottom 5%,Top 40%,Bottom 10%,Top 30%
7886,Bottom 20%,Bottom 40%,Top 20%,Bottom 5%,Top 20%
7887,Top 10%,Bottom 40%,Top 5%,Bottom 40%,Top 5%
7888,Top 20%,Bottom 40%,Top 40%,Bottom 10%,Top 50%
7889,Bottom 5%,Top 20%,Top 5%,Top 10%,Top 5%
7890,Bottom 40%,Top 20%,Bottom 40%,Bottom 10%,Bottom 50%
7891,Bottom 20%,Bottom 40%,Top 40%,Bottom 40%,Top 40%
7892,Bottom 20%,Bottom 40%,Top 5%,Bottom 40%,Top 5%
7893,Bottom 40%,Bottom 40%,Top 5%,Top 30%,Top 5%
7894,Top 30%,Bottom 5%,Top 50%,Bottom 10%,Bottom 50%
7895,Top 20%,Top 20%,Top 40%,Bottom 5%,Top 40%
7896,Top 40%,Bottom 40%,Top 20%,Bottom 10%,Top 30%
7897,Bottom 20%,Top 20%,Top 5%,Top 10%,Top 5%
7898,Bottom 40%,Bottom 5%,Top 10%,Top 40%,Top 10%
7899,Top 10%,Bottom 40%,Top 40%,Bottom 20%,Top 40%
7900,Top 5%,Top 20%,Top 5%,Top 40%,Top 10%
7901,Top 10%,Bottom 30%,Bottom 40%,Bottom 10%,Bottom 30%
7902,Bottom 5%,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 30%
7903,Bottom 40%,Bottom 5%,Bottom 40%,Bottom 10%,Bottom 30%
7904,Top 50%,Bottom 40%,Top 50%,Bottom 40%,Top 50%
7905,Bottom 20%,Top 20%,Bottom 40%,Bottom 5%,Top 50%
7906,Top 40%,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 30%
7907,Bottom 40%,Bottom 40%,Top 20%,Bottom 30%,Top 20%
7908,Top 30%,Bottom 40%,Top 40%,Bottom 10%,Top 40%
7909,Bottom 30%,Bottom 40%,Top 5%,Top 40%,Top 5%
7910,Top 10%,Top 20%,Top 5%,Bottom 20%,Top 5%
7911,Bottom 40%,Top 10%,Top 20%,Bottom 20%,Top 30%
7912,Top 50%,Top 10%,Top 10%,Top 50%,Top 10%
7913,Top 30%,Bottom 40%,Top 40%,Bottom 10%,Top 50%
7914,Bottom 10%,Top 20%,Top 20%,Bottom 40%,Top 10%
7915,Bottom 5%,Top 20%,Top 5%,Bottom 50%,Top 5%
7916,Top 40%,Bottom 40%,Top 40%,Bottom 10%,Top 40%
7917,Bottom 30%,Bottom 40%,Top 5%,Top 20%,Top 5%
7918,Bottom 20%,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 40%
7919,Bottom 40%,Bottom 40%,Top 5%,Top 40%,Top 5%
7920,Bottom 20%,Bottom 5%,Top 20%,Bottom 40%,Top 10%
7921,Bottom 40%,Bottom 40%,Top 5%,Bottom 40%,Top 10%
7922,Bottom 40%,Bottom 40%,Top 5%,Top 30%,Top 5%
7923,Bottom 10%,Bottom 40%,Top 40%,Bottom 10%,Top 40%
7924,Top 40%,Bottom 40%,Top 40%,Bottom 30%,Top 30%
7925,Bottom 40%,Bottom 40%,Top 5%,Bottom 40%,Top 5%
7926,Top 40%,Bottom 40%,Top 10%,Bottom 40%,Top 5%
7927,Bottom 50%,Top 20%,Bottom 40%,Bottom 5%,Bottom 50%
7928,Bottom 5%,Bottom 5%,Top 5%,Top 30%,Top 5%
7929,Bottom 10%,Top 20%,Bottom 40%,Bottom 10%,Bottom 40%
7930,Bottom 20%,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 30%
7931,Top 10%,Top 20%,Top 5%,Bottom 20%,Top 5%
7932,Bottom 10%,Bottom 40%,Top 20%,Bottom 10%,Top 10%
7933,Top 50%,Top 20%,Bottom 20%,Bottom 5%,Bottom 20%
7934,Top 10%,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 30%
7935,Top 20%,Bottom 40%,Top 40%,Bottom 40%,Top 30%
7936,Top 50%,Bottom 40%,Top 10%,Bottom 30%,Top 20%
7937,Bottom 5%,Bottom 40%,Top 40%,Bottom 10%,Top 50%
7938,Top 30%,Bottom 40%,Top 20%,Bottom 5%,Top 10%
7939,Top 20%,Bottom 40%,Top 20%,Bottom 30%,Top 20%
7940,Bottom 40%,Top 20%,Top 40%,Bottom 10%,Top 50%
7941,Top 40%,Bottom 40%,Bottom 40%,Bottom 5%,Bottom 40%
7942,Bottom 5%,Bottom 40%,Top 20%,Bottom 20%,Top 20%
7943,Bottom 20%,Top 20%,Top 40%,Bottom 10%,Top 40%
7944,Bottom 20%,Bottom 40%,Top 10%,Bottom 40%,Top 5%
7945,Top 10%,Top 20%,Top 20%,Bottom 40%,Top 20%
7946,Bottom 40%,Top 20%,Top 5%,Top 20%,Top 5%
7947,Bottom 30%,Bottom 40%,Top 40%,Bottom 20%,Top 30%
7948,Top 20%,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 40%
7949,Bottom 40%,Top 20%,Top 20%,Top 50%,Top 10%
7950,Bottom 10%,Bottom 40%,Top 10%,Bottom 20%,Top 10%
7951,Bottom 20%,Bottom 40%,Top 20%,Top 30%,Top 10%
7952,Bottom 40%,Bottom 40%,Top 20%,Bottom 40%,Top 20%
7953,Bottom 30%,Bottom 40%,Top 5%,Bottom 40%,Top 10%
7954,Top 40%,Top 20%,Top 20%,Bottom 10%,Top 20%
7955,Bottom 5%,Top 20%,Top 5%,Bottom 40%,Top 5%
7956,Top 40%,Bottom 40%,Top 20%,Bottom 40%,Top 20%
7957,Top 20%,Bottom 40%,Top 20%,Top 30%,Top 10%
7958,Bottom 40%,Bottom 40%,Bottom 40%,Bottom 5%,Bottom 40%
7959,Top 30%,Bottom 40%,Bottom 40%,Bottom 5%,Bottom 40%
7960,Top 10%,Bottom 40%,Bottom 40%,Bottom 20%,Bottom 40%
7961,Bottom 50%,Bottom 40%,Top 5%,Top 50%,Top 5%
7962,Bottom 50%,Bottom 40%,Top 5%,Top 40%,Top 5%
7963,Bottom 40%,Top 20%,Top 10%,Top 40%,Top 10%
7964,Bottom 50%,Top 20%,Top 5%,Top 30%,Top 5%
7965,Bottom 40%,Bottom 40%,Top 40%,Bottom 5%,Top 40%
7966,Top 30%,Bottom 40%,Top 5%,Top 10%,Top 5%
7967,Bottom 40%,Bottom 40%,Top 40%,Bottom 5%,Top 40%
7968,Top 10%,Top 20%,Top 20%,Top 50%,Top 20%
7969,Top 40%,Bottom 40%,Top 5%,Bottom 30%,Top 5%
7970,Top 40%,Bottom 40%,Top 5%,Top 30%,Top 5%
7971,Bottom 50%,Bottom 30%,Top 20%,Bottom 20%,Top 20%
7972,Bottom 30%,Bottom 40%,Top 5%,Bottom 40%,Top 10%
7973,Top 10%,Top 20%,Top 40%,Bottom 40%,Top 40%
7974,Top 30%,Top 20%,Bottom 10%,Bottom 10%,Bottom 20%
7975,Bottom 30%,Bottom 40%,Bottom 20%,Bottom 5%,Bottom 20%
7976,Bottom 5%,Bottom 40%,Top 20%,Top 50%,Top 10%
7977,Top 30%,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 40%
7978,Bottom 20%,Bottom 40%,Top 20%,Bottom 40%,Top 30%
7979,Bottom 50%,Bottom 40%,Top 40%,Bottom 10%,Top 40%
7980,Top 10%,Top 20%,Top 5%,Top 30%,Top 5%
7981,Top 20%,Top 20%,Bottom 40%,Bottom 5%,Bottom 40%
7982,Top 30%,Top 20%,Top 40%,Bottom 20%,Top 40%
7983,Bottom 40%,Bottom 40%,Top 40%,Bottom 5%,Top 40%
7984,Bottom 10%,Top 20%,Top 40%,Bottom 20%,Top 40%
7985,Top 20%,Top 10%,Top 20%,Top 50%,Top 10%
7986,Bottom 40%,Top 20%,Top 5%,Top 50%,Top 10%
7987,Top 20%,Bottom 40%,Top 20%,Bottom 20%,Top 20%
7988,Bottom 20%,Bottom 40%,Top 20%,Bottom 20%,Top 30%
7989,Top 10%,Top 20%,Top 40%,Bottom 5%,Top 40%
7990,Top 50%,Bottom 40%,Top 5%,Top 30%,Top 5%
7991,Bottom 50%,Bottom 40%,Top 5%,Top 50%,Top 5%
7992,Bottom 10%,Bottom 40%,Top 20%,Bottom 20%,Top 20%
7993,Top 40%,Bottom 40%,Top 40%,Bottom 5%,Top 40%
7994,Top 20%,Bottom 40%,Top 20%,Bottom 50%,Top 20%
7995,Top 20%,Top 20%,Top 10%,Top 40%,Top 5%
7996,Bottom 10%,Bottom 40%,Bottom 40%,Bottom 5%,Bottom 40%
7997,Bottom 40%,Top 20%,Top 20%,Bottom 20%,Top 20%
7998,Bottom 10%,Bottom 30%,Top 40%,Bottom 20%,Top 40%
7999,Bottom 5%,Bottom 40%,Top 20%,Bottom 30%,Top 20%
8000,Bottom 40%,Top 20%,Top 20%,Bottom 40%,Top 10%
8001,Bottom 40%,Top 20%,Top 40%,Bottom 10%,Top 30%
8002,Top 10%,Bottom 30%,Bottom 40%,Bottom 5%,Bottom 40%
8003,Bottom 40%,Top 20%,Bottom 40%,Bottom 10%,Bottom 50%
8004,Bottom 5%,Bottom 40%,Top 5%,Bottom 40%,Top 5%
8005,Top 10%,Bottom 40%,Top 40%,Bottom 30%,Top 30%
8006,Bottom 30%,Top 20%,Top 40%,Bottom 5%,Top 40%
8007,Bottom 50%,Bottom 40%,Top 40%,Bottom 10%,Top 50%
8008,Top 50%,Bottom 40%,Top 20%,Bottom 50%,Top 10%
8009,Bottom 20%,Bottom 30%,Top 40%,Bottom 30%,Top 40%
8010,Top 5%,Bottom 40%,Top 40%,Bottom 40%,Top 40%
8011,Top 30%,Bottom 40%,Top 5%,Top 50%,Top 10%
8012,Top 30%,Top 20%,Top 20%,Bottom 30%,Top 20%
8013,Top 40%,Bottom 40%,Top 20%,Bottom 40%,Top 10%
8014,Top 50%,Top 5%,Top 10%,Bottom 40%,Top 10%
8015,Top 20%,Bottom 40%,Top 20%,Bottom 10%,Top 30%
8016,Bottom 10%,Bottom 5%,Bottom 20%,Bottom 5%,Bottom 20%
8017,Bottom 5%,Bottom 5%,Top 5%,Top 40%,Top 5%
8018,Top 30%,Bottom 40%,Top 40%,Bottom 30%,Top 50%
8019,Bottom 30%,Top 20%,Bottom 40%,Bottom 10%,Bottom 40%
8020,Top 50%,Top 20%,Top 40%,Bottom 20%,Top 50%
8021,Bottom 50%,Bottom 40%,Top 40%,Bottom 10%,Top 50%
8022,Bottom 50%,Bottom 40%,Top 10%,Top 50%,Top 10%
8023,Bottom 30%,Top 20%,Top 40%,Top 20%,Top 40%
8024,Bottom 10%,Bottom 40%,Top 5%,Top 30%,Top 5%
8025,Top 30%,Top 20%,Bottom 40%,Bottom 20%,Bottom 40%
8026,Bottom 5%,Bottom 40%,Top 20%,Bottom 30%,Top 20%
8027,Bottom 10%,Bottom 40%,Bottom 20%,Bottom 5%,Bottom 10%
8028,Top 30%,Bottom 40%,Top 20%,Bottom 50%,Top 10%
8029,Top 50%,Bottom 40%,Top 5%,Bottom 40%,Top 5%
8030,Bottom 20%,Bottom 40%,Top 20%,Bottom 5%,Top 10%
8031,Bottom 10%,Bottom 5%,Top 20%,Bottom 20%,Top 20%
8032,Bottom 10%,Bottom 40%,Top 5%,Bottom 50%,Top 5%
8033,Top 10%,Top 20%,Top 40%,Bottom 5%,Top 50%
8034,Top 10%,Bottom 40%,Top 5%,Top 40%,Top 5%
8035,Top 40%,Bottom 30%,Top 20%,Bottom 30%,Top 10%
8036,Top 30%,Bottom 40%,Top 40%,Top 50%,Top 50%
8037,Bottom 10%,Bottom 40%,Top 5%,Top 30%,Top 5%
8038,Bottom 20%,Bottom 40%,Top 20%,Bottom 30%,Top 20%
8039,Top 5%,Bottom 40%,Bottom 40%,Bottom 20%,Bottom 30%
8040,Bottom 20%,Bottom 30%,Top 20%,Bottom 5%,Top 10%
8041,Top 5%,Top 20%,Top 20%,Bottom 40%,Top 20%
8042,Bottom 40%,Top 20%,Top 5%,Top 20%,Top 5%
8043,Bottom 20%,Top 20%,Bottom 10%,Bottom 5%,Bottom 20%
8044,Bottom 30%,Bottom 40%,Top 40%,Bottom 30%,Top 40%
8045,Top 30%,Bottom 40%,Bottom 20%,Bottom 10%,Bottom 20%
8046,Bottom 40%,Top 10%,Top 40%,Bottom 10%,Top 40%
8047,Top 20%,Bottom 40%,Top 40%,Bottom 30%,Top 40%
8048,Bottom 20%,Bottom 40%,Top 10%,Bottom 50%,Top 10%
8049,Bottom 30%,Bottom 40%,Top 40%,Bottom 10%,Bottom 50%
8050,Bottom 40%,Bottom 40%,Top 40%,Bottom 10%,Top 40%
8051,Top 50%,Bottom 30%,Top 40%,Bottom 20%,Top 40%
8052,Top 40%,Bottom 40%,Bottom 10%,Bottom 10%,Bottom 10%
8053,Top 20%,Top 20%,Top 5%,Top 40%,Top 5%
8054,Bottom 20%,Top 5%,Top 5%,Top 50%,Top 5%
8055,Top 50%,Bottom 40%,Top 20%,Bottom 10%,Top 10%
8056,Bottom 5%,Bottom 40%,Top 5%,Top 40%,Top 10%
8057,Bottom 40%,Bottom 40%,Top 20%,Bottom 20%,Top 10%
8058,Top 10%,Bottom 40%,Top 40%,Bottom 20%,Top 40%
8059,Bottom 40%,Bottom 40%,Top 40%,Bottom 20%,Top 30%
8060,Bottom 5%,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 30%
8061,Top 10%,Top 20%,Top 40%,Bottom 40%,Top 40%
8062,Top 20%,Bottom 40%,Top 5%,Top 50%,Top 5%
8063,Bottom 40%,Bottom 40%,Top 20%,Bottom 30%,Top 10%
8064,Bottom 20%,Bottom 40%,Top 20%,Bottom 40%,Top 20%
8065,Bottom 40%,Bottom 40%,Top 20%,Bottom 20%,Top 20%
8066,Bottom 10%,Bottom 40%,Top 20%,Bottom 10%,Top 10%
8067,Bottom 10%,Bottom 40%,Top 40%,Bottom 40%,Top 30%
8068,Bottom 20%,Bottom 40%,Top 20%,Top 50%,Top 10%
8069,Bottom 30%,Top 20%,Top 20%,Bottom 40%,Top 10%
8070,Top 50%,Bottom 40%,Top 20%,Bottom 50%,Top 10%
8071,Bottom 5%,Bottom 40%,Top 20%,Bottom 20%,Top 20%
8072,Bottom 10%,Bottom 40%,Top 40%,Bottom 40%,Top 30%
8073,Bottom 10%,Top 20%,Top 20%,Top 50%,Top 10%
8074,Bottom 40%,Top 20%,Top 5%,Bottom 50%,Top 5%
8075,Bottom 30%,Bottom 40%,Top 20%,Bottom 50%,Top 20%
8076,Bottom 10%,Top 20%,Bottom 40%,Bottom 30%,Bottom 30%
8077,Bottom 10%,Top 20%,Top 20%,Bottom 20%,Top 20%
8078,Bottom 30%,Bottom 40%,Top 20%,Bottom 10%,Top 20%
8079,Bottom 30%,Bottom 40%,Top 5%,Bottom 40%,Top 5%
8080,Top 20%,Top 20%,Top 40%,Bottom 20%,Top 30%
8081,Bottom 5%,Bottom 40%,Top 20%,Bottom 20%,Top 20%
8082,Bottom 10%,Bottom 40%,Top 5%,Bottom 50%,Top 5%
8083,Bottom 10%,Bottom 40%,Top 20%,Bottom 40%,Top 10%
8084,Top 10%,Top 20%,Top 5%,Top 30%,Top 5%
8085,Top 40%,Bottom 30%,Bottom 40%,Bottom 10%,Bottom 40%
8086,Top 30%,Bottom 40%,Top 20%,Top 50%,Top 20%
8087,Bottom 40%,Bottom 40%,Top 10%,Bottom 40%,Top 5%
8088,Bottom 20%,Top 20%,Bottom 10%,Bottom 5%,Bottom 10%
8089,Top 40%,Top 20%,Top 5%,Top 40%,Top 5%
8090,Bottom 5%,Bottom 40%,Top 50%,Bottom 30%,Top 40%
8091,Bottom 40%,Bottom 40%,Top 40%,Bottom 50%,Top 30%
8092,Top 50%,Bottom 40%,Top 40%,Bottom 20%,Top 30%
8093,Bottom 10%,Bottom 40%,Top 20%,Top 40%,Top 10%
8094,Top 20%,Bottom 30%,Top 5%,Bottom 30%,Top 5%
8095,Bottom 5%,Bottom 30%,Top 10%,Top 50%,Top 5%
8096,Bottom 5%,Top 20%,Top 20%,Top 50%,Top 10%
8097,Bottom 10%,Bottom 40%,Top 5%,Bottom 30%,Top 10%
8098,Top 40%,Top 20%,Top 40%,Bottom 20%,Top 40%
8099,Bottom 30%,Top 20%,Top 40%,Bottom 30%,Top 40%
8100,Bottom 20%,Top 20%,Top 10%,Bottom 40%,Top 10%
8101,Top 30%,Top 20%,Top 20%,Bottom 40%,Top 20%
8102,Top 40%,Top 20%,Top 20%,Bottom 50%,Top 20%
8103,Bottom 30%,Bottom 40%,Top 20%,Top 40%,Top 10%
8104,Bottom 10%,Bottom 40%,Top 40%,Bottom 20%,Top 40%
8105,Bottom 30%,Bottom 40%,Top 20%,Bottom 20%,Top 30%
8106,Bottom 10%,Bottom 40%,Top 40%,Bottom 40%,Top 30%
8107,Top 20%,Bottom 5%,Top 20%,Bottom 50%,Top 10%
8108,Bottom 5%,Bottom 40%,Top 40%,Bottom 20%,Top 30%
8109,Top 20%,Top 20%,Top 5%,Top 30%,Top 5%
8110,Top 40%,Bottom 40%,Top 40%,Bottom 10%,Top 50%
8111,Top 40%,Bottom 40%,Top 20%,Bottom 10%,Top 10%
8112,Bottom 20%,Bottom 40%,Top 40%,Bottom 10%,Top 40%
8113,Top 30%,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 40%
8114,Top 40%,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 50%
8115,Bottom 30%,Bottom 40%,Top 40%,Bottom 10%,Top 30%
8116,Top 30%,Bottom 40%,Top 20%,Top 50%,Top 20%
8117,Bottom 30%,Top 20%,Bottom 40%,Bottom 5%,Bottom 40%
8118,Bottom 5%,Bottom 40%,Top 5%,Top 30%,Top 5%
8119,Bottom 40%,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 40%
8120,Top 40%,Bottom 5%,Top 40%,Bottom 50%,Top 30%
8121,Bottom 40%,Bottom 40%,Top 20%,Bottom 20%,Top 20%
8122,Top 30%,Bottom 5%,Top 5%,Bottom 40%,Top 10%
8123,Top 50%,Bottom 40%,Top 40%,Bottom 10%,Top 30%
8124,Bottom 10%,Bottom 40%,Top 20%,Bottom 30%,Top 10%
8125,Bottom 10%,Top 20%,Top 5%,Top 40%,Top 10%
8126,Top 40%,Top 20%,Top 40%,Bottom 20%,Top 40%
8127,Top 20%,Bottom 40%,Top 5%,Bottom 40%,Top 5%
8128,Bottom 5%,Bottom 40%,Top 40%,Bottom 30%,Top 30%
8129,Top 40%,Top 20%,Bottom 40%,Bottom 10%,Bottom 50%
8130,Top 40%,Bottom 40%,Top 20%,Bottom 40%,Top 10%
8131,Bottom 50%,Bottom 40%,Top 40%,Bottom 10%,Top 40%
8132,Top 20%,Bottom 40%,Top 20%,Bottom 10%,Top 20%
8133,Bottom 10%,Bottom 40%,Bottom 40%,Bottom 5%,Bottom 30%
8134,Top 10%,Bottom 40%,Top 20%,Bottom 20%,Top 10%
8135,Top 40%,Bottom 40%,Top 5%,Top 30%,Top 5%
8136,Top 30%,Top 20%,Top 40%,Bottom 10%,Top 40%
8137,Bottom 20%,Bottom 40%,Top 20%,Bottom 40%,Top 30%
8138,Bottom 40%,Bottom 40%,Top 20%,Bottom 50%,Top 10%
8139,Bottom 30%,Bottom 5%,Top 40%,Bottom 5%,Top 40%
8140,Bottom 10%,Bottom 40%,Top 10%,Top 40%,Top 10%
8141,Bottom 40%,Bottom 40%,Top 40%,Bottom 10%,Top 50%
8142,Bottom 10%,Top 20%,Top 10%,Top 50%,Top 10%
8143,Bottom 10%,Bottom 40%,Top 20%,Top 40%,Top 10%
8144,Bottom 30%,Bottom 40%,Top 40%,Bottom 30%,Top 40%
8145,Top 20%,Bottom 40%,Top 20%,Bottom 30%,Top 20%
8146,Bottom 30%,Bottom 40%,Top 20%,Bottom 20%,Top 20%
8147,Top 40%,Top 20%,Top 30%,Bottom 10%,Top 30%
8148,Top 40%,Bottom 40%,Top 5%,Bottom 40%,Top 5%
8149,Top 30%,Bottom 40%,Top 5%,Bottom 50%,Top 10%
8150,Bottom 40%,Bottom 40%,Top 5%,Top 40%,Top 5%
8151,Top 40%,Bottom 40%,Top 20%,Bottom 20%,Top 20%
8152,Bottom 5%,Bottom 5%,Top 5%,Bottom 40%,Top 5%
8153,Top 10%,Bottom 40%,Top 40%,Bottom 20%,Top 40%
8154,Bottom 40%,Top 20%,Top 40%,Bottom 10%,Top 50%
8155,Bottom 50%,Top 20%,Top 5%,Top 30%,Top 5%
8156,Top 5%,Top 20%,Top 40%,Bottom 30%,Top 40%
8157,Bottom 10%,Bottom 40%,Top 20%,Bottom 40%,Top 20%
8158,Bottom 30%,Bottom 5%,Top 20%,Bottom 30%,Top 20%
8159,Top 40%,Top 20%,Top 20%,Top 30%,Top 20%
8160,Top 20%,Bottom 40%,Top 40%,Top 5%,Top 30%
8161,Bottom 50%,Top 20%,Top 10%,Top 50%,Top 10%
8162,Bottom 5%,Bottom 5%,Top 40%,Top 20%,Top 30%
8163,Top 50%,Bottom 40%,Top 20%,Bottom 30%,Top 10%
8164,Top 30%,Top 10%,Top 20%,Top 20%,Top 30%
8165,Top 40%,Bottom 40%,Top 40%,Top 10%,Top 40%
8166,Top 50%,Top 20%,Top 20%,Top 40%,Top 20%
8167,Bottom 40%,Top 20%,Top 40%,Top 30%,Top 40%
8168,Bottom 5%,Top 20%,Top 40%,Top 30%,Top 30%
8169,Bottom 30%,Bottom 40%,Top 40%,Top 20%,Top 30%
8170,Top 40%,Bottom 40%,Top 20%,Top 10%,Top 20%
8171,Bottom 20%,Bottom 40%,Top 40%,Top 20%,Top 40%
8172,Bottom 20%,Bottom 40%,Top 20%,Bottom 30%,Top 20%
8173,Bottom 5%,Bottom 5%,Top 40%,Top 20%,Top 40%
8174,Bottom 40%,Bottom 30%,Top 10%,Bottom 20%,Top 20%
8175,Bottom 50%,Bottom 40%,Top 40%,Top 5%,Top 40%
8176,Top 20%,Top 20%,Top 20%,Bottom 40%,Top 20%
8177,Bottom 50%,Top 20%,Top 20%,Top 40%,Top 20%
8178,Top 20%,Bottom 40%,Top 20%,Top 40%,Top 20%
8179,Top 20%,Top 20%,Top 20%,Top 30%,Top 20%
8180,Bottom 50%,Bottom 40%,Top 20%,Top 40%,Top 30%
8181,Bottom 5%,Bottom 30%,Top 30%,Top 10%,Top 40%
8182,Top 40%,Bottom 5%,Top 20%,Top 40%,Top 20%
8183,Bottom 30%,Top 20%,Top 40%,Top 40%,Top 30%
8184,Top 40%,Bottom 40%,Top 20%,Top 50%,Top 20%
8185,Bottom 10%,Top 20%,Top 20%,Bottom 40%,Top 30%
8186,Bottom 5%,Bottom 40%,Top 40%,Top 5%,Top 40%
8187,Bottom 50%,Bottom 40%,Top 20%,Top 10%,Top 30%
8188,Top 20%,Bottom 40%,Top 20%,Top 30%,Top 20%
8189,Top 20%,Top 20%,Top 20%,Top 30%,Top 20%
8190,Bottom 30%,Top 5%,Top 30%,Top 5%,Top 30%
8191,Bottom 40%,Bottom 40%,Top 20%,Top 50%,Top 10%
8192,Top 20%,Bottom 5%,Top 20%,Top 50%,Top 20%
8193,Bottom 10%,Bottom 40%,Top 40%,Top 10%,Top 40%
8194,Top 30%,Bottom 5%,Top 20%,Bottom 40%,Top 20%
